id:ID,etiquetas:LABEL,cursos_llevados:string[],cursos_actuales:string[],correo:string,nombre_usuario:string,contraseña:string,beca:boolean,fecha:datetime,título:string,descripción:string,adjuntos:string[],calificación:int,status:boolean,contenido:string,likes:int,nombre:string,facultad:string,catedráticos:string[],sección:string[],tipo:string,cantidad_puntos:int,caducidad:date,fecha_lanzamiento:date,visibilidad:boolean,fecha_creación:datetime
92108016,Comentario,,,,,,,2025-01-25T16:17:34,,,,,FALSE,Reiciendis minus quam sint. Est porro dolorem illo totam quibusdam reprehenderit.,923,,,,,,,,,,
94266549,Comentario,,,,,,,2025-01-23T00:35:05,,,,,FALSE,Est excepturi cum perferendis non dolorem est. Distinctio fuga necessitatibus corporis.,660,,,,,,,,,,
96115263,Comentario,,,,,,,2025-01-11T05:09:08,,,,,TRUE,Doloremque eius ratione nulla. Perspiciatis ipsum dolores placeat id.,367,,,,,,,,,,
48249871,Comentario,,,,,,,2025-01-26T01:20:34,,,,,TRUE,Sit officiis id. Voluptate praesentium occaecati maxime eum tempora accusantium.,62,,,,,,,,,,
94358780,Comentario,,,,,,,2025-01-29T10:57:57,,,,,FALSE,Repudiandae veniam ipsam est nesciunt. Occaecati aspernatur optio magni.,407,,,,,,,,,,
31862177,Comentario,,,,,,,2025-01-05T01:44:55,,,,,TRUE,Amet iusto quas odio impedit blanditiis. Doloremque est aut blanditiis dignissimos.,282,,,,,,,,,,
45300986,Comentario,,,,,,,2025-02-22T19:50:45,,,,,TRUE,Atque adipisci ad aliquam. Pariatur labore enim et maxime saepe.,194,,,,,,,,,,
31032672,Comentario,,,,,,,2025-02-06T04:09:50,,,,,TRUE,Placeat beatae dicta laudantium. Rerum incidunt aspernatur molestiae nobis nihil repellat officiis.,991,,,,,,,,,,
96851374,Comentario,,,,,,,2025-02-04T05:58:00,,,,,TRUE,Impedit tempora at similique. Numquam laboriosam animi illum voluptates repellat.,125,,,,,,,,,,
61641968,Comentario,,,,,,,2025-01-04T15:32:10,,,,,TRUE,Ullam dolor sint totam. Totam harum accusantium culpa voluptatibus animi.,971,,,,,,,,,,
85641417,Comentario,,,,,,,2025-01-14T13:43:34,,,,,TRUE,Deleniti laboriosam veniam libero. Culpa quisquam repellendus saepe ratione illo.,868,,,,,,,,,,
91908050,Comentario,,,,,,,2025-02-12T04:06:11,,,,,TRUE,Odit molestiae illum itaque tempore sed. Aut velit quasi. Hic praesentium deleniti ullam amet.,843,,,,,,,,,,
92351647,Comentario,,,,,,,2025-01-20T06:00:32,,,,,TRUE,Temporibus ducimus commodi est quidem. Cupiditate quibusdam magnam architecto.,465,,,,,,,,,,
33950055,Comentario,,,,,,,2025-01-15T09:22:57,,,,,FALSE,Neque cum nulla debitis cum ipsa aperiam occaecati. Rerum animi nobis aspernatur veritatis.,93,,,,,,,,,,
34104470,Comentario,,,,,,,2025-02-25T04:03:29,,,,,FALSE,Asperiores autem ex. Vero dolores reprehenderit cupiditate cum.,678,,,,,,,,,,
471222,Comentario,,,,,,,2025-02-09T10:37:24,,,,,FALSE,Fugiat dignissimos rerum debitis saepe blanditiis. Animi nihil dignissimos quo laudantium.,217,,,,,,,,,,
87092433,Comentario,,,,,,,2025-02-17T07:33:16,,,,,FALSE,Totam rerum odit nobis repellat dolor.,657,,,,,,,,,,
25671332,Comentario,,,,,,,2025-02-09T05:50:20,,,,,FALSE,Totam iure quis nihil sapiente doloremque. Quos et molestias possimus aliquam.,654,,,,,,,,,,
70449221,Comentario,,,,,,,2025-02-09T12:26:20,,,,,TRUE,Provident amet modi quos nostrum. Voluptates dolores quisquam.,611,,,,,,,,,,
10630536,Comentario,,,,,,,2025-01-02T04:28:08,,,,,TRUE,Nesciunt illum ullam eligendi. Voluptatibus quo neque distinctio. Et odit voluptatum sit.,994,,,,,,,,,,
85630656,Comentario,,,,,,,2025-01-31T07:14:31,,,,,FALSE,Magni voluptate molestiae possimus saepe nobis quo.,21,,,,,,,,,,
44272561,Comentario,,,,,,,2025-01-05T00:11:07,,,,,TRUE,Temporibus recusandae temporibus id amet magni.,51,,,,,,,,,,
39265689,Comentario,,,,,,,2025-01-23T20:11:25,,,,,FALSE,Quasi necessitatibus occaecati fugit. Molestias ex fugit.,805,,,,,,,,,,
1831930,Comentario,,,,,,,2025-01-07T06:29:34,,,,,TRUE,Exercitationem tenetur velit libero. Quis dolore iure fuga quam.,341,,,,,,,,,,
85578303,Comentario,,,,,,,2025-01-15T16:09:42,,,,,FALSE,Qui assumenda reprehenderit quibusdam inventore iusto tempora.,249,,,,,,,,,,
21591107,Comentario,,,,,,,2025-01-11T22:38:57,,,,,TRUE,Perferendis minima mollitia. Necessitatibus possimus corporis ratione saepe.,128,,,,,,,,,,
80675322,Comentario,,,,,,,2025-02-18T12:31:32,,,,,TRUE,Autem magni provident sint velit sed fuga. Modi eligendi quis odit minus minima.,805,,,,,,,,,,
34479534,Comentario,,,,,,,2025-01-24T01:12:17,,,,,TRUE,Adipisci dolorum nisi porro animi. Ipsa laboriosam est at iste.,578,,,,,,,,,,
58187973,Comentario,,,,,,,2025-01-17T09:09:39,,,,,FALSE,Ullam commodi veritatis culpa cupiditate dolorem. Dolorum voluptatem eaque numquam quia.,210,,,,,,,,,,
87096821,Comentario,,,,,,,2025-02-16T18:17:32,,,,,FALSE,Vero voluptates temporibus. Sapiente quia molestias earum. Eius inventore quam.,70,,,,,,,,,,
35143721,Comentario,,,,,,,2025-01-30T03:28:55,,,,,TRUE,Quaerat ullam facere officia ex repudiandae. Nemo recusandae nesciunt impedit iusto.,849,,,,,,,,,,
87936144,Comentario,,,,,,,2025-01-15T16:55:51,,,,,FALSE,Facere consectetur reiciendis totam in mollitia rem. Explicabo corporis facere ipsam cum at minus.,783,,,,,,,,,,
14184222,Comentario,,,,,,,2025-01-01T17:10:41,,,,,FALSE,Voluptas quisquam nostrum odio sunt. Voluptatem voluptate pariatur.,567,,,,,,,,,,
23267106,Comentario,,,,,,,2025-02-18T20:07:38,,,,,TRUE,Sint ut harum libero quod. Tenetur harum ullam impedit. In nisi voluptates illo.,212,,,,,,,,,,
25651886,Comentario,,,,,,,2025-01-28T11:27:37,,,,,TRUE,Quibusdam eaque aliquam optio vitae in debitis.,600,,,,,,,,,,
85047210,Comentario,,,,,,,2025-01-28T09:36:15,,,,,FALSE,Omnis architecto beatae ratione quam maiores aut porro. Sapiente qui dicta ducimus ea.,221,,,,,,,,,,
23707892,Comentario,,,,,,,2025-01-19T13:58:45,,,,,FALSE,Vel nostrum a totam eius.,832,,,,,,,,,,
5971642,Comentario,,,,,,,2025-01-20T22:25:34,,,,,TRUE,Incidunt voluptatem temporibus minus consectetur nisi. Quia fuga amet.,890,,,,,,,,,,
83040532,Comentario,,,,,,,2025-02-13T11:56:26,,,,,TRUE,Inventore quo asperiores.,238,,,,,,,,,,
70160439,Comentario,,,,,,,2025-01-21T10:43:01,,,,,FALSE,Aliquam necessitatibus distinctio nisi maiores. Eligendi cumque non accusantium quae vero.,336,,,,,,,,,,
57641229,Comentario,,,,,,,2025-01-15T12:06:34,,,,,TRUE,Culpa reprehenderit repellat. Dolore magni quo veniam beatae odio ullam.,792,,,,,,,,,,
53674236,Comentario,,,,,,,2025-02-11T04:58:02,,,,,FALSE,Vel enim aspernatur aperiam laudantium repellat. Aliquid atque quis facere sit culpa.,151,,,,,,,,,,
